Student_ID,Name,Department,Semester,Gender,Subject,Total_Classes,Classes_Attended,Attendance_Percentage,Previous_Attendance_Percentage,Leaves_Taken,Internal_Marks,Distance_KM,Monthly_Attendance,Trend,Risk_Label
STU02502,Neha Patel,Civil,5,Female,Surveying,57,39,68.42,64.87,7,68,5.3,68.42,stable,Medium Risk
STU02502,Neha Patel,Civil,5,Female,Structural Analysis,54,38,70.37,74.44,9,59,5.3,70.37,stable,Medium Risk
STU02502,Neha Patel,Civil,5,Female,Geotechnical Engg,60,42,70.0,61.54,7,42,5.3,70.0,stable,Medium Risk
STU02502,Neha Patel,Civil,5,Female,Transportation Engg,60,45,75.0,77.19,5,54,5.3,75.0,stable,Low Risk
STU02502,Neha Patel,Civil,5,Female,Concrete Technology,54,42,77.78,76.18,6,62,5.3,77.78,stable,Low Risk
STU02503,Aryan Desai,Information Technology,8,Male,Cyber Security,62,54,87.1,83.62,3,64,26.9,87.1,stable,Low Risk
STU02503,Aryan Desai,Information Technology,8,Male,Software Engineering,49,44,89.8,95.43,1,67,26.9,89.8,stable,Low Risk
STU02503,Aryan Desai,Information Technology,8,Male,Cloud Computing,56,53,94.64,92.37,1,64,26.9,94.64,stable,Low Risk
STU02503,Aryan Desai,Information Technology,8,Male,Data Mining,53,48,90.57,91.42,1,63,26.9,90.57,stable,Low Risk
STU02503,Aryan Desai,Information Technology,8,Male,Web Technologies,51,44,86.27,80.39,2,57,26.9,86.27,stable,Low Risk
STU02504,Sai Chatterjee,Information Technology,3,Male,Data Mining,45,43,95.56,98.06,0,64,13.6,95.56,stable,Low Risk
STU02504,Sai Chatterjee,Information Technology,3,Male,Software Engineering,47,43,91.49,91.85,2,66,13.6,91.49,stable,Low Risk
STU02504,Sai Chatterjee,Information Technology,3,Male,Web Technologies,51,44,86.27,91.4,5,70,13.6,86.27,stable,Low Risk
STU02504,Sai Chatterjee,Information Technology,3,Male,Cloud Computing,57,49,85.96,87.28,2,62,13.6,85.96,stable,Low Risk
STU02504,Sai Chatterjee,Information Technology,3,Male,Cyber Security,55,50,90.91,85.35,1,68,13.6,90.91,stable,Low Risk
STU02505,Varun Gupta,Electrical,6,Male,Electrical Machines,60,46,76.67,78.41,5,61,20.7,76.67,stable,Low Risk
STU02505,Varun Gupta,Electrical,6,Male,Circuit Theory,48,36,75.0,76.12,6,52,20.7,75.0,stable,Low Risk
STU02505,Varun Gupta,Electrical,6,Male,Power Systems,50,41,82.0,82.93,4,49,20.7,82.0,stable,Low Risk
STU02505,Varun Gupta,Electrical,6,Male,Control Systems,46,37,80.43,76.09,5,71,20.7,80.43,stable,Low Risk
STU02506,Divya Sharma,Electrical,4,Female,Control Systems,50,41,82.0,80.04,3,44,18.0,82.0,stable,Low Risk
STU02506,Divya Sharma,Electrical,4,Female,Circuit Theory,64,49,76.56,79.01,4,66,18.0,76.56,stable,Low Risk
STU02506,Divya Sharma,Electrical,4,Female,Power Systems,46,34,73.91,68.55,5,76,18.0,73.91,stable,Medium Risk
STU02506,Divya Sharma,Electrical,4,Female,Electrical Machines,57,47,82.46,83.14,4,66,18.0,82.46,stable,Low Risk
STU02506,Divya Sharma,Electrical,4,Female,Power Electronics,55,45,81.82,89.27,6,50,18.0,81.82,stable,Low Risk
STU02507,Nikhil Desai,Mechanical,5,Male,Heat Transfer,62,52,83.87,76.84,2,64,10.4,83.87,improving,Low Risk
STU02507,Nikhil Desai,Mechanical,5,Male,Fluid Mechanics,61,48,78.69,74.75,6,72,10.4,78.69,improving,Low Risk
STU02507,Nikhil Desai,Mechanical,5,Male,Machine Design,51,39,76.47,69.66,7,57,10.4,76.47,improving,Low Risk
STU02507,Nikhil Desai,Mechanical,5,Male,Manufacturing Tech,61,50,81.97,75.16,5,76,10.4,81.97,improving,Low Risk
STU02507,Nikhil Desai,Mechanical,5,Male,Thermodynamics,52,44,84.62,75.89,3,58,10.4,84.62,improving,Low Risk
STU02508,Rahul Pillai,Computer Science,4,Male,Operating Systems,53,42,79.25,78.68,5,63,7.6,79.25,improving,Low Risk
STU02508,Rahul Pillai,Computer Science,4,Male,DBMS,57,45,78.95,79.69,3,66,7.6,78.95,improving,Low Risk
STU02508,Rahul Pillai,Computer Science,4,Male,Computer Networks,48,40,83.33,81.34,4,62,7.6,83.33,improving,Low Risk
STU02508,Rahul Pillai,Computer Science,4,Male,Data Structures,47,34,72.34,65.28,5,54,7.6,72.34,improving,Low Risk
STU02508,Rahul Pillai,Computer Science,4,Male,AI & ML,64,53,82.81,73.41,3,60,7.6,82.81,improving,Low Risk
STU02509,Aarav Kumar,Computer Science,7,Male,DBMS,50,44,88.0,95.71,4,66,11.0,88.0,declining,Low Risk
STU02509,Aarav Kumar,Computer Science,7,Male,AI & ML,50,47,94.0,99.07,2,69,11.0,94.0,declining,Low Risk
STU02509,Aarav Kumar,Computer Science,7,Male,Computer Networks,62,57,91.94,98.8,2,65,11.0,91.94,declining,Low Risk
STU02509,Aarav Kumar,Computer Science,7,Male,Data Structures,59,51,86.44,95.22,3,62,11.0,86.44,declining,Medium Risk
STU02509,Aarav Kumar,Computer Science,7,Male,Operating Systems,63,53,84.13,93.2,3,52,11.0,84.13,declining,Medium Risk
STU02510,Shreya Patel,Electrical,5,Female,Power Systems,57,32,56.14,60.52,10,39,8.7,56.14,stable,High Risk
STU02510,Shreya Patel,Electrical,5,Female,Electrical Machines,45,30,66.67,67.18,10,26,8.7,66.67,stable,Medium Risk
STU02510,Shreya Patel,Electrical,5,Female,Power Electronics,54,35,64.81,62.48,7,51,8.7,64.81,stable,High Risk
STU02510,Shreya Patel,Electrical,5,Female,Control Systems,62,35,56.45,61.96,10,55,8.7,56.45,stable,High Risk
STU02511,Radhika Rao,Information Technology,7,Female,Software Engineering,55,51,92.73,98.3,4,77,6.0,92.73,declining,Low Risk
STU02511,Radhika Rao,Information Technology,7,Female,Cyber Security,59,54,91.53,100.0,2,76,6.0,91.53,declining,Medium Risk
STU02511,Radhika Rao,Information Technology,7,Female,Cloud Computing,61,54,88.52,97.89,2,73,6.0,88.52,declining,Medium Risk
STU02511,Radhika Rao,Information Technology,7,Female,Web Technologies,52,49,94.23,100.0,3,69,6.0,94.23,declining,Low Risk
STU02512,Neha Menon,Computer Science,2,Female,Computer Networks,59,56,94.92,96.4,1,79,9.4,94.92,stable,Low Risk
STU02512,Neha Menon,Computer Science,2,Female,DBMS,61,58,95.08,91.2,2,71,9.4,95.08,stable,Low Risk
STU02512,Neha Menon,Computer Science,2,Female,Operating Systems,45,41,91.11,92.33,0,80,9.4,91.11,stable,Low Risk
STU02512,Neha Menon,Computer Science,2,Female,Data Structures,48,46,95.83,99.82,0,75,9.4,95.83,stable,Low Risk
STU02512,Neha Menon,Computer Science,2,Female,AI & ML,48,41,85.42,87.6,5,83,9.4,85.42,stable,Low Risk
STU02513,Divya Verma,Mechanical,2,Female,Machine Design,64,43,67.19,66.25,8,56,14.7,67.19,stable,Medium Risk
STU02513,Divya Verma,Mechanical,2,Female,Thermodynamics,57,35,61.4,62.41,11,59,14.7,61.4,stable,High Risk
STU02513,Divya Verma,Mechanical,2,Female,Manufacturing Tech,54,34,62.96,61.92,9,51,14.7,62.96,stable,High Risk
STU02513,Divya Verma,Mechanical,2,Female,Fluid Mechanics,45,27,60.0,57.68,9,38,14.7,60.0,stable,High Risk
STU02514,Isha Verma,Civil,2,Female,Surveying,64,50,78.12,75.86,7,61,9.2,78.12,stable,Low Risk
STU02514,Isha Verma,Civil,2,Female,Transportation Engg,63,37,58.73,55.11,11,46,9.2,58.73,stable,High Risk
STU02514,Isha Verma,Civil,2,Female,Geotechnical Engg,63,44,69.84,66.73,9,56,9.2,69.84,stable,Medium Risk
STU02514,Isha Verma,Civil,2,Female,Structural Analysis,48,27,56.25,57.47,10,36,9.2,56.25,stable,High Risk
STU02515,Varun Nair,Civil,7,Male,Transportation Engg,63,49,77.78,75.06,5,57,6.8,77.78,stable,Low Risk
STU02515,Varun Nair,Civil,7,Male,Structural Analysis,62,53,85.48,84.14,6,62,6.8,85.48,stable,Low Risk
STU02515,Varun Nair,Civil,7,Male,Surveying,60,55,91.67,92.09,4,68,6.8,91.67,stable,Low Risk
STU02515,Varun Nair,Civil,7,Male,Geotechnical Engg,58,44,75.86,79.95,5,58,6.8,75.86,stable,Low Risk
STU02515,Varun Nair,Civil,7,Male,Concrete Technology,53,42,79.25,75.58,3,69,6.8,79.25,stable,Low Risk
STU02516,Ishaan Chatterjee,Mechanical,1,Male,Machine Design,50,31,62.0,67.91,11,44,28.1,62.0,declining,High Risk
STU02516,Ishaan Chatterjee,Mechanical,1,Male,Heat Transfer,49,35,71.43,78.37,6,47,28.1,71.43,declining,Medium Risk
STU02516,Ishaan Chatterjee,Mechanical,1,Male,Fluid Mechanics,50,36,72.0,80.76,5,60,28.1,72.0,declining,High Risk
STU02516,Ishaan Chatterjee,Mechanical,1,Male,Manufacturing Tech,48,39,81.25,88.29,7,70,28.1,81.25,declining,Medium Risk
STU02517,Meera Iyer,Electrical,3,Female,Electrical Machines,53,43,81.13,92.42,5,60,10.4,81.13,declining,Medium Risk
STU02517,Meera Iyer,Electrical,3,Female,Circuit Theory,64,61,95.31,100.0,1,93,10.4,95.31,declining,Low Risk
STU02517,Meera Iyer,Electrical,3,Female,Power Systems,45,38,84.44,91.88,2,55,10.4,84.44,declining,Low Risk
STU02517,Meera Iyer,Electrical,3,Female,Power Electronics,61,58,95.08,100.0,1,57,10.4,95.08,declining,Low Risk
STU02517,Meera Iyer,Electrical,3,Female,Control Systems,56,53,94.64,97.68,1,63,10.4,94.64,declining,Low Risk
STU02518,Ananya Nair,Information Technology,2,Female,Web Technologies,51,35,68.63,78.58,6,60,8.4,68.63,declining,High Risk
STU02518,Ananya Nair,Information Technology,2,Female,Cloud Computing,51,38,74.51,87.48,7,59,8.4,74.51,declining,High Risk
STU02518,Ananya Nair,Information Technology,2,Female,Data Mining,53,39,73.58,77.57,6,56,8.4,73.58,declining,Medium Risk
STU02518,Ananya Nair,Information Technology,2,Female,Cyber Security,54,39,72.22,85.55,9,58,8.4,72.22,declining,High Risk
STU02518,Ananya Nair,Information Technology,2,Female,Software Engineering,46,31,67.39,77.69,8,57,8.4,67.39,declining,High Risk
STU02519,Yash Kumar,Electrical,2,Male,Power Systems,53,44,83.02,77.3,4,64,10.1,83.02,stable,Low Risk
STU02519,Yash Kumar,Electrical,2,Male,Power Electronics,50,42,84.0,83.77,3,66,10.1,84.0,stable,Low Risk
STU02519,Yash Kumar,Electrical,2,Male,Control Systems,63,59,93.65,96.13,2,58,10.1,93.65,stable,Low Risk
STU02519,Yash Kumar,Electrical,2,Male,Electrical Machines,47,40,85.11,87.21,2,65,10.1,85.11,stable,Low Risk
STU02520,Manav Nair,Information Technology,1,Male,Data Mining,55,55,100.0,100.0,0,77,4.6,100.0,declining,Low Risk
STU02520,Manav Nair,Information Technology,1,Male,Software Engineering,47,44,93.62,92.66,1,65,4.6,93.62,declining,Low Risk
STU02520,Manav Nair,Information Technology,1,Male,Cloud Computing,56,50,89.29,95.14,2,69,4.6,89.29,declining,Low Risk
STU02520,Manav Nair,Information Technology,1,Male,Cyber Security,54,47,87.04,92.61,3,77,4.6,87.04,declining,Low Risk
STU02521,Meera Iyer,Electronics,4,Female,Signals & Systems,50,24,48.0,54.08,12,44,9.1,48.0,declining,High Risk
STU02521,Meera Iyer,Electronics,4,Female,Digital Electronics,56,26,46.43,55.61,13,32,9.1,46.43,declining,High Risk
STU02521,Meera Iyer,Electronics,4,Female,Microprocessors,47,24,51.06,61.04,10,41,9.1,51.06,declining,High Risk
STU02521,Meera Iyer,Electronics,4,Female,Communication Systems,64,33,51.56,65.55,11,39,9.1,51.56,declining,High Risk
STU02522,Riya Singh,Mechanical,5,Female,Fluid Mechanics,48,35,72.92,74.62,7,46,3.6,72.92,stable,Medium Risk
STU02522,Riya Singh,Mechanical,5,Female,Heat Transfer,55,40,72.73,75.14,7,50,3.6,72.73,stable,Medium Risk
STU02522,Riya Singh,Mechanical,5,Female,Machine Design,53,44,83.02,81.32,3,58,3.6,83.02,stable,Low Risk
STU02522,Riya Singh,Mechanical,5,Female,Manufacturing Tech,54,42,77.78,74.86,4,66,3.6,77.78,stable,Low Risk
STU02522,Riya Singh,Mechanical,5,Female,Thermodynamics,46,40,86.96,82.91,3,69,3.6,86.96,stable,Low Risk
STU02523,Aryan Reddy,Information Technology,2,Male,Cloud Computing,59,56,94.92,88.13,3,70,4.6,94.92,improving,Low Risk
STU02523,Aryan Reddy,Information Technology,2,Male,Cyber Security,56,54,96.43,88.72,1,85,4.6,96.43,improving,Low Risk
STU02523,Aryan Reddy,Information Technology,2,Male,Data Mining,51,48,94.12,82.98,1,69,4.6,94.12,improving,Low Risk
STU02523,Aryan Reddy,Information Technology,2,Male,Web Technologies,50,50,100.0,95.99,0,69,4.6,100.0,improving,Low Risk
STU02524,Aryan Patel,Mechanical,5,Male,Heat Transfer,48,31,64.58,64.23,10,43,11.7,64.58,stable,High Risk
STU02524,Aryan Patel,Mechanical,5,Male,Manufacturing Tech,45,31,68.89,73.86,10,61,11.7,68.89,stable,Medium Risk
STU02524,Aryan Patel,Mechanical,5,Male,Thermodynamics,54,36,66.67,62.74,6,51,11.7,66.67,stable,Medium Risk
STU02524,Aryan Patel,Mechanical,5,Male,Machine Design,61,39,63.93,73.61,11,47,11.7,63.93,stable,High Risk
STU02524,Aryan Patel,Mechanical,5,Male,Fluid Mechanics,51,30,58.82,56.44,8,42,11.7,58.82,stable,High Risk
STU02525,Kabir Pillai,Electronics,3,Male,Communication Systems,48,42,87.5,79.52,1,63,19.1,87.5,improving,Low Risk
STU02525,Kabir Pillai,Electronics,3,Male,VLSI Design,51,43,84.31,83.74,4,66,19.1,84.31,improving,Low Risk
STU02525,Kabir Pillai,Electronics,3,Male,Signals & Systems,45,38,84.44,82.31,6,57,19.1,84.44,improving,Low Risk
STU02525,Kabir Pillai,Electronics,3,Male,Microprocessors,61,58,95.08,90.72,1,73,19.1,95.08,improving,Low Risk
STU02526,Aditya Iyer,Civil,2,Male,Geotechnical Engg,46,38,82.61,81.52,6,71,24.2,82.61,improving,Low Risk
STU02526,Aditya Iyer,Civil,2,Male,Concrete Technology,64,58,90.62,81.56,1,68,24.2,90.62,improving,Low Risk
STU02526,Aditya Iyer,Civil,2,Male,Transportation Engg,63,53,84.13,72.03,2,67,24.2,84.13,improving,Low Risk
STU02526,Aditya Iyer,Civil,2,Male,Surveying,51,51,100.0,84.12,2,79,24.2,100.0,improving,Low Risk
STU02527,Nisha Pillai,Mechanical,3,Female,Heat Transfer,53,37,69.81,69.33,9,55,10.7,69.81,stable,Medium Risk
STU02527,Nisha Pillai,Mechanical,3,Female,Fluid Mechanics,47,32,68.09,63.13,8,70,10.7,68.09,stable,Medium Risk
STU02527,Nisha Pillai,Mechanical,3,Female,Manufacturing Tech,57,49,85.96,90.96,3,74,10.7,85.96,stable,Low Risk
STU02527,Nisha Pillai,Mechanical,3,Female,Thermodynamics,63,49,77.78,77.96,7,47,10.7,77.78,stable,Low Risk
STU02527,Nisha Pillai,Mechanical,3,Female,Machine Design,52,39,75.0,75.22,5,60,10.7,75.0,stable,Low Risk
STU02528,Ananya Pillai,Computer Science,1,Female,Operating Systems,61,56,91.8,82.06,2,54,5.7,91.8,improving,Low Risk
STU02528,Ananya Pillai,Computer Science,1,Female,AI & ML,48,36,75.0,66.62,7,66,5.7,75.0,improving,Low Risk
STU02528,Ananya Pillai,Computer Science,1,Female,Data Structures,58,48,82.76,80.1,2,62,5.7,82.76,improving,Low Risk
STU02528,Ananya Pillai,Computer Science,1,Female,Computer Networks,54,43,79.63,68.88,7,53,5.7,79.63,improving,Low Risk
STU02528,Ananya Pillai,Computer Science,1,Female,DBMS,58,55,94.83,88.66,1,68,5.7,94.83,improving,Low Risk
STU02529,Nisha Chatterjee,Mechanical,8,Female,Manufacturing Tech,64,43,67.19,73.86,7,53,13.5,67.19,declining,Medium Risk
STU02529,Nisha Chatterjee,Mechanical,8,Female,Heat Transfer,59,40,67.8,79.46,10,57,13.5,67.8,declining,High Risk
STU02529,Nisha Chatterjee,Mechanical,8,Female,Thermodynamics,46,27,58.7,70.21,11,32,13.5,58.7,declining,High Risk
STU02529,Nisha Chatterjee,Mechanical,8,Female,Machine Design,48,32,66.67,67.94,9,52,13.5,66.67,declining,Medium Risk
STU02529,Nisha Chatterjee,Mechanical,8,Female,Fluid Mechanics,52,34,65.38,72.34,11,54,13.5,65.38,declining,Medium Risk
STU02530,Kabir Patel,Electrical,2,Male,Power Systems,60,47,78.33,73.2,3,54,4.1,78.33,stable,Low Risk
STU02530,Kabir Patel,Electrical,2,Male,Control Systems,61,52,85.25,84.75,3,56,4.1,85.25,stable,Low Risk
STU02530,Kabir Patel,Electrical,2,Male,Power Electronics,49,40,81.63,81.95,7,54,4.1,81.63,stable,Low Risk
STU02530,Kabir Patel,Electrical,2,Male,Electrical Machines,59,44,74.58,81.56,7,58,4.1,74.58,stable,Medium Risk
STU02531,Tanya Singh,Information Technology,4,Female,Cyber Security,64,26,40.62,38.12,14,36,19.8,40.62,stable,High Risk
STU02531,Tanya Singh,Information Technology,4,Female,Web Technologies,48,19,39.58,42.42,15,41,19.8,39.58,stable,High Risk
STU02531,Tanya Singh,Information Technology,4,Female,Software Engineering,51,20,39.22,39.24,16,29,19.8,39.22,stable,High Risk
STU02531,Tanya Singh,Information Technology,4,Female,Data Mining,45,18,40.0,39.46,16,32,19.8,40.0,stable,High Risk
STU02532,Anika Patel,Electronics,5,Female,VLSI Design,45,45,100.0,100.0,2,77,4.5,100.0,declining,Low Risk
STU02532,Anika Patel,Electronics,5,Female,Communication Systems,49,48,97.96,100.0,0,69,4.5,97.96,declining,Low Risk
STU02532,Anika Patel,Electronics,5,Female,Digital Electronics,52,46,88.46,100.0,4,64,4.5,88.46,declining,Medium Risk
STU02532,Anika Patel,Electronics,5,Female,Signals & Systems,51,45,88.24,96.65,4,64,4.5,88.24,declining,Medium Risk
STU02533,Tanya Joshi,Mechanical,5,Female,Fluid Mechanics,59,26,44.07,44.63,12,41,7.4,44.07,stable,High Risk
STU02533,Tanya Joshi,Mechanical,5,Female,Manufacturing Tech,62,29,46.77,41.48,14,47,7.4,46.77,stable,High Risk
STU02533,Tanya Joshi,Mechanical,5,Female,Thermodynamics,54,25,46.3,46.23,15,39,7.4,46.3,stable,High Risk
STU02533,Tanya Joshi,Mechanical,5,Female,Heat Transfer,51,29,56.86,49.77,9,59,7.4,56.86,stable,High Risk
STU02534,Tanya Sharma,Electronics,6,Female,Digital Electronics,62,38,61.29,72.24,8,61,3.5,61.29,declining,High Risk
STU02534,Tanya Sharma,Electronics,6,Female,Microprocessors,52,33,63.46,72.01,8,49,3.5,63.46,declining,High Risk
STU02534,Tanya Sharma,Electronics,6,Female,Communication Systems,46,26,56.52,70.33,9,43,3.5,56.52,declining,High Risk
STU02534,Tanya Sharma,Electronics,6,Female,VLSI Design,45,29,64.44,65.13,10,39,3.5,64.44,declining,High Risk
STU02534,Tanya Sharma,Electronics,6,Female,Signals & Systems,50,29,58.0,58.67,12,56,3.5,58.0,declining,High Risk
STU02535,Ananya Desai,Civil,1,Female,Surveying,63,45,71.43,80.39,7,69,11.0,71.43,declining,High Risk
STU02535,Ananya Desai,Civil,1,Female,Concrete Technology,57,39,68.42,77.71,8,57,11.0,68.42,declining,High Risk
STU02535,Ananya Desai,Civil,1,Female,Geotechnical Engg,50,36,72.0,84.71,9,45,11.0,72.0,declining,High Risk
STU02535,Ananya Desai,Civil,1,Female,Transportation Engg,55,40,72.73,79.02,7,62,11.0,72.73,declining,Medium Risk
STU02536,Radhika Singh,Civil,1,Female,Structural Analysis,55,32,58.18,51.01,8,59,17.7,58.18,improving,Medium Risk
STU02536,Radhika Singh,Civil,1,Female,Surveying,59,40,67.8,61.39,8,55,17.7,67.8,improving,Medium Risk
STU02536,Radhika Singh,Civil,1,Female,Geotechnical Engg,54,36,66.67,61.36,9,52,17.7,66.67,improving,Medium Risk
STU02536,Radhika Singh,Civil,1,Female,Transportation Engg,53,37,69.81,60.32,7,42,17.7,69.81,improving,Medium Risk
STU02537,Priya Kapoor,Information Technology,2,Female,Data Mining,50,31,62.0,57.33,10,51,6.2,62.0,stable,High Risk
STU02537,Priya Kapoor,Information Technology,2,Female,Cyber Security,48,29,60.42,50.0,12,42,6.2,60.42,stable,High Risk
STU02537,Priya Kapoor,Information Technology,2,Female,Software Engineering,54,31,57.41,56.5,13,53,6.2,57.41,stable,High Risk
STU02537,Priya Kapoor,Information Technology,2,Female,Web Technologies,59,38,64.41,55.66,9,46,6.2,64.41,stable,High Risk
STU02538,Rohan Menon,Mechanical,5,Male,Thermodynamics,58,39,67.24,67.56,9,50,21.6,67.24,stable,Medium Risk
STU02538,Rohan Menon,Mechanical,5,Male,Manufacturing Tech,45,27,60.0,63.6,9,48,21.6,60.0,stable,High Risk
STU02538,Rohan Menon,Mechanical,5,Male,Heat Transfer,59,40,67.8,68.42,10,53,21.6,67.8,stable,Medium Risk
STU02538,Rohan Menon,Mechanical,5,Male,Machine Design,60,38,63.33,64.91,10,50,21.6,63.33,stable,High Risk
STU02539,Ishaan Sharma,Electrical,5,Male,Power Electronics,51,37,72.55,81.0,6,49,17.9,72.55,declining,High Risk
STU02539,Ishaan Sharma,Electrical,5,Male,Power Systems,51,44,86.27,93.88,1,61,17.9,86.27,declining,Low Risk
STU02539,Ishaan Sharma,Electrical,5,Male,Circuit Theory,58,47,81.03,90.39,7,63,17.9,81.03,declining,Medium Risk
STU02539,Ishaan Sharma,Electrical,5,Male,Electrical Machines,49,40,81.63,85.38,3,54,17.9,81.63,declining,Low Risk
STU02540,Aryan Kumar,Civil,7,Male,Surveying,49,30,61.22,54.7,8,42,6.5,61.22,improving,Medium Risk
STU02540,Aryan Kumar,Civil,7,Male,Geotechnical Engg,51,29,56.86,52.73,12,35,6.5,56.86,improving,High Risk
STU02540,Aryan Kumar,Civil,7,Male,Transportation Engg,57,37,64.91,60.71,10,59,6.5,64.91,improving,Medium Risk
STU02540,Aryan Kumar,Civil,7,Male,Concrete Technology,52,34,65.38,53.49,8,52,6.5,65.38,improving,Medium Risk
STU02540,Aryan Kumar,Civil,7,Male,Structural Analysis,50,32,64.0,55.86,10,61,6.5,64.0,improving,Medium Risk
STU02541,Ishaan Kumar,Information Technology,5,Male,Software Engineering,60,28,46.67,48.27,13,47,3.8,46.67,stable,High Risk
STU02541,Ishaan Kumar,Information Technology,5,Male,Cloud Computing,58,28,48.28,51.74,15,34,3.8,48.28,stable,High Risk
STU02541,Ishaan Kumar,Information Technology,5,Male,Cyber Security,60,33,55.0,52.64,10,32,3.8,55.0,stable,High Risk
STU02541,Ishaan Kumar,Information Technology,5,Male,Web Technologies,45,26,57.78,53.93,12,57,3.8,57.78,stable,High Risk
STU02542,Aarav Menon,Information Technology,1,Male,Software Engineering,51,44,86.27,91.73,2,69,28.1,86.27,stable,Low Risk
STU02542,Aarav Menon,Information Technology,1,Male,Cyber Security,62,53,85.48,85.56,5,64,28.1,85.48,stable,Low Risk
STU02542,Aarav Menon,Information Technology,1,Male,Data Mining,55,44,80.0,78.34,4,59,28.1,80.0,stable,Low Risk
STU02542,Aarav Menon,Information Technology,1,Male,Cloud Computing,64,57,89.06,87.43,3,70,28.1,89.06,stable,Low Risk
STU02542,Aarav Menon,Information Technology,1,Male,Web Technologies,56,48,85.71,82.46,6,63,28.1,85.71,stable,Low Risk
STU02543,Karthik Reddy,Information Technology,5,Male,Cyber Security,60,47,78.33,79.68,4,47,4.6,78.33,stable,Low Risk
STU02543,Karthik Reddy,Information Technology,5,Male,Data Mining,56,42,75.0,72.0,4,62,4.6,75.0,stable,Low Risk
STU02543,Karthik Reddy,Information Technology,5,Male,Cloud Computing,49,40,81.63,78.89,3,64,4.6,81.63,stable,Low Risk
STU02543,Karthik Reddy,Information Technology,5,Male,Web Technologies,60,44,73.33,73.52,8,53,4.6,73.33,stable,Medium Risk
STU02544,Dev Nair,Electronics,1,Male,Communication Systems,60,59,98.33,91.04,0,86,8.7,98.33,improving,Low Risk
