Student_ID,Name,Department,Semester,Gender,Distance_KM,Overall_Attendance_Percentage,Trend,Num_Subjects
STU03146,Aditya Patel,Information Technology,6,Male,11.2,88.94,stable,5
STU03147,Ananya Joshi,Civil,1,Female,4.8,92.1,stable,4
STU03148,Diya Joshi,Electronics,1,Female,10.9,49.65,declining,4
STU03149,Rohan Chatterjee,Computer Science,6,Male,9.6,92.87,declining,5
STU03150,Isha Iyer,Computer Science,6,Female,20.9,64.5,stable,4
STU03151,Meera Sharma,Civil,4,Female,15.9,70.79,declining,5
STU03152,Priya Singh,Civil,4,Female,15.1,86.31,declining,4
STU03153,Isha Reddy,Civil,3,Female,33.4,73.54,improving,5
STU03154,Shreya Verma,Mechanical,6,Female,17.6,81.19,stable,5
STU03155,Riya Iyer,Electrical,5,Female,19.8,81.01,declining,4
STU03156,Sai Reddy,Computer Science,5,Male,9.2,73.26,declining,5
STU03157,Aarav Verma,Mechanical,4,Male,15.4,41.68,stable,5
STU03158,Divya Sharma,Electronics,3,Female,16.2,39.99,improving,4
STU03159,Aryan Pillai,Computer Science,2,Male,6.4,50.38,stable,4
STU03160,Sneha Gupta,Mechanical,3,Female,7.1,75.75,stable,4
STU03161,Aryan Desai,Computer Science,3,Male,13.6,69.62,declining,4
STU03162,Diya Desai,Electrical,3,Female,6.4,87.19,stable,4
STU03163,Nisha Iyer,Computer Science,8,Female,10.0,60.72,improving,4
STU03164,Aarav Joshi,Electrical,7,Male,5.9,72.36,declining,5
STU03165,Vihaan Singh,Information Technology,4,Male,14.3,90.61,declining,5
STU03166,Vihaan Joshi,Electronics,5,Male,31.6,75.33,declining,4
STU03167,Arjun Verma,Information Technology,5,Male,9.9,44.65,declining,5
STU03168,Vihaan Nair,Information Technology,4,Male,11.7,59.08,stable,4
STU03169,Karthik Verma,Civil,8,Male,16.4,88.54,stable,5
STU03170,Shreya Singh,Information Technology,7,Female,5.3,76.05,improving,4
STU03171,Kabir Desai,Computer Science,6,Male,6.1,47.54,improving,4
STU03172,Neha Patel,Mechanical,5,Female,2.5,78.39,declining,5
STU03173,Priya Joshi,Information Technology,1,Female,10.9,91.95,declining,4
STU03174,Karthik Desai,Information Technology,8,Male,6.6,68.97,stable,5
STU03175,Sneha Patel,Electronics,7,Female,7.6,79.94,declining,5
STU03176,Ishaan Sharma,Electronics,7,Male,16.9,76.4,declining,4
STU03177,Priya Chatterjee,Mechanical,6,Female,2.2,83.72,stable,4
STU03178,Pooja Reddy,Electronics,3,Female,15.3,63.82,stable,4
STU03179,Pooja Sharma,Mechanical,4,Female,9.1,67.94,declining,4
STU03180,Aarav Kumar,Electrical,1,Male,1.3,90.88,stable,4
STU03181,Anika Pillai,Civil,4,Female,6.0,86.66,improving,5
STU03182,Shreya Gupta,Mechanical,1,Female,21.5,89.02,stable,5
STU03183,Divya Rao,Information Technology,4,Female,7.1,93.82,stable,5
STU03184,Dev Iyer,Mechanical,3,Male,11.8,64.31,improving,4
STU03185,Aarav Sharma,Civil,6,Male,3.9,71.7,stable,4
STU03186,Manav Verma,Electrical,7,Male,18.1,70.04,stable,4
STU03187,Nisha Joshi,Civil,7,Female,6.8,80.5,stable,5
STU03188,Rohan Chatterjee,Information Technology,4,Male,36.8,68.54,declining,5
STU03189,Priya Iyer,Electrical,6,Female,10.6,70.9,stable,5
STU03190,Anika Gupta,Electrical,8,Female,19.1,54.87,declining,5
STU03191,Kabir Nair,Information Technology,8,Male,14.6,84.06,declining,4
STU03192,Nikhil Sharma,Information Technology,7,Male,10.9,61.02,declining,4
STU03193,Arjun Kumar,Electronics,8,Male,15.7,87.48,stable,4
STU03194,Sai Joshi,Mechanical,3,Male,42.9,73.56,improving,4
STU03195,Kavya Patel,Civil,8,Female,11.1,95.38,stable,5
STU03196,Aryan Menon,Civil,6,Male,10.8,68.52,declining,5
STU03197,Isha Kumar,Mechanical,3,Female,4.1,86.26,declining,5
STU03198,Anika Verma,Mechanical,6,Female,11.1,71.89,improving,5
STU03199,Nikhil Iyer,Information Technology,2,Male,6.3,82.0,declining,5
STU03200,Anika Pillai,Electrical,6,Female,33.9,71.96,declining,4
STU03201,Tanya Kapoor,Electrical,4,Female,9.4,62.15,stable,4
STU03202,Kabir Pillai,Information Technology,1,Male,2.1,70.31,improving,4
STU03203,Divya Pillai,Electronics,4,Female,17.6,88.84,stable,5
STU03204,Varun Patel,Electronics,1,Male,9.1,73.13,declining,4
STU03205,Karthik Pillai,Information Technology,5,Male,6.1,55.42,improving,5
STU03206,Dev Menon,Information Technology,2,Male,7.1,78.25,stable,5
STU03207,Diya Sharma,Electronics,7,Female,7.5,58.76,stable,5
STU03208,Kavya Verma,Information Technology,6,Female,7.3,68.79,stable,5
STU03209,Kavya Verma,Computer Science,7,Female,8.4,86.4,declining,4
STU03210,Manav Verma,Information Technology,6,Male,7.3,40.93,declining,4
STU03211,Neha Reddy,Mechanical,8,Female,27.4,65.83,stable,5
STU03212,Rohan Joshi,Electronics,7,Male,0.7,57.5,improving,4
STU03213,Nisha Kapoor,Electrical,4,Female,9.6,80.98,improving,4
STU03214,Manav Singh,Electrical,2,Male,26.1,83.64,stable,4
STU03215,Neha Iyer,Electrical,7,Female,8.2,91.62,declining,4
STU03216,Dev Joshi,Electrical,2,Male,7.9,78.25,improving,5
STU03217,Kabir Reddy,Electrical,3,Male,3.5,84.35,stable,5
STU03218,Anika Sharma,Computer Science,2,Female,10.4,81.11,stable,5
STU03219,Dev Gupta,Information Technology,7,Male,4.7,61.33,stable,5
STU03220,Diya Reddy,Electronics,4,Female,3.8,88.94,improving,4
STU03221,Dev Gupta,Electronics,3,Male,2.4,68.72,stable,5
STU03222,Karthik Kapoor,Computer Science,6,Male,3.8,63.32,stable,4
STU03223,Ananya Kapoor,Civil,2,Female,6.0,72.41,improving,4
STU03224,Kabir Joshi,Electronics,4,Male,14.7,76.11,declining,4
STU03225,Kavya Iyer,Electronics,6,Female,10.2,81.5,improving,5
STU03226,Aryan Kapoor,Electronics,8,Male,8.5,79.98,declining,5
STU03227,Manav Patel,Computer Science,3,Male,5.8,70.9,stable,4
STU03228,Sai Nair,Information Technology,8,Male,12.5,67.15,stable,5
STU03229,Kabir Patel,Computer Science,7,Male,11.5,76.31,declining,5
STU03230,Ishaan Rao,Electronics,7,Male,19.0,91.21,stable,4
STU03231,Rohan Rao,Computer Science,2,Male,5.4,60.11,stable,5
STU03232,Arjun Verma,Civil,8,Male,2.9,52.84,improving,4
STU03233,Rohan Kumar,Civil,7,Male,16.7,72.8,improving,5
STU03234,Meera Verma,Electrical,4,Female,13.4,44.19,declining,4
STU03235,Karthik Iyer,Civil,1,Male,3.2,61.85,declining,4
STU03236,Aarav Iyer,Mechanical,5,Male,13.3,88.98,stable,4
STU03237,Sai Desai,Electronics,1,Male,9.1,78.56,stable,4
STU03238,Kavya Gupta,Computer Science,1,Female,33.9,83.58,stable,5
STU03239,Kavya Reddy,Electrical,6,Female,1.9,72.42,stable,4
STU03240,Varun Reddy,Electronics,1,Male,30.5,91.22,declining,4
STU03241,Rahul Pillai,Computer Science,3,Male,31.0,77.62,improving,4
STU03242,Manav Singh,Electrical,5,Male,22.4,86.33,stable,4
STU03243,Varun Pillai,Civil,6,Male,5.3,70.62,stable,5
STU03244,Shreya Gupta,Civil,3,Female,22.2,56.04,stable,5
STU03245,Rohan Verma,Information Technology,6,Male,6.8,84.72,stable,5
STU03246,Radhika Kumar,Mechanical,4,Female,10.7,78.27,stable,4
STU03247,Isha Reddy,Electronics,1,Female,10.4,93.64,stable,4
STU03248,Isha Kapoor,Information Technology,7,Female,6.0,89.17,stable,4
STU03249,Nikhil Pillai,Electrical,7,Male,14.5,79.68,stable,5
STU03250,Isha Rao,Electronics,4,Female,15.0,60.82,stable,5
STU03251,Vihaan Desai,Electronics,6,Male,12.0,64.91,improving,5
STU03252,Karthik Kumar,Electrical,3,Male,2.7,77.63,declining,4
STU03253,Riya Gupta,Electronics,1,Female,2.9,78.01,stable,4
STU03254,Nisha Rao,Information Technology,5,Female,19.6,60.57,stable,5
STU03255,Neha Sharma,Computer Science,5,Female,20.3,87.28,stable,5
STU03256,Isha Kapoor,Mechanical,2,Female,6.3,60.5,stable,5
STU03257,Vihaan Verma,Electrical,6,Male,15.7,80.76,stable,5
STU03258,Shreya Gupta,Electronics,1,Female,6.4,93.76,stable,4
STU03259,Kabir Singh,Mechanical,3,Male,7.0,89.82,improving,5
STU03260,Kavya Sharma,Information Technology,3,Female,8.4,68.09,stable,4
STU03261,Ananya Verma,Mechanical,4,Female,14.7,79.84,stable,4
STU03262,Priya Joshi,Civil,8,Female,18.7,72.27,declining,4
STU03263,Isha Verma,Computer Science,2,Female,9.0,77.32,declining,5
STU03264,Aarav Rao,Computer Science,5,Male,22.4,91.19,stable,5
STU03265,Divya Reddy,Electronics,6,Female,12.9,85.69,stable,5
STU03266,Vihaan Nair,Civil,1,Male,18.1,55.33,improving,5
STU03267,Sai Nair,Computer Science,4,Male,36.5,83.87,stable,4
STU03268,Nisha Kapoor,Electronics,1,Female,21.7,65.65,improving,5
STU03269,Ishaan Desai,Electrical,5,Male,17.5,80.97,stable,4
STU03270,Ishaan Iyer,Electronics,1,Male,9.2,69.56,declining,5
STU03271,Nisha Desai,Mechanical,4,Female,25.0,72.23,stable,5
STU03272,Meera Singh,Mechanical,8,Female,5.8,75.35,declining,4
STU03273,Priya Patel,Electrical,7,Female,25.3,91.16,stable,5
STU03274,Varun Joshi,Electronics,2,Male,18.9,70.98,stable,5
STU03275,Anika Joshi,Civil,2,Female,12.3,52.91,stable,4
STU03276,Karthik Chatterjee,Civil,4,Male,2.8,84.8,stable,4
STU03277,Rohan Rao,Information Technology,4,Male,6.8,67.36,stable,5
STU03278,Riya Kumar,Electronics,6,Female,11.5,73.44,declining,4
STU03279,Rohan Reddy,Civil,5,Male,7.3,58.09,stable,5
STU03280,Nisha Verma,Electronics,7,Female,1.8,75.19,improving,5
STU03281,Neha Patel,Civil,4,Female,4.2,93.23,stable,5
STU03282,Sai Sharma,Electrical,7,Male,21.8,49.16,stable,5
STU03283,Aarav Gupta,Information Technology,3,Male,16.7,89.42,declining,5
STU03284,Vihaan Verma,Mechanical,7,Male,12.0,44.49,stable,5
STU03285,Rohan Nair,Mechanical,1,Male,6.6,82.87,improving,5
STU03286,Dev Patel,Civil,8,Male,24.2,51.96,declining,5
STU03287,Ananya Patel,Information Technology,8,Female,2.4,71.92,stable,5
STU03288,Priya Menon,Information Technology,7,Female,10.7,78.82,declining,5
STU03289,Aarav Verma,Computer Science,6,Male,3.8,64.33,stable,5
STU03290,Priya Menon,Mechanical,2,Female,22.7,74.07,improving,5
STU03291,Sai Reddy,Civil,7,Male,5.3,71.99,declining,4
STU03292,Anika Joshi,Electronics,2,Female,20.8,70.65,stable,4
STU03293,Varun Singh,Electronics,6,Male,4.5,90.53,stable,5
STU03294,Tanya Rao,Mechanical,7,Female,3.5,92.39,declining,5
STU03295,Arjun Rao,Civil,4,Male,9.5,85.54,declining,5
STU03296,Ananya Desai,Computer Science,1,Female,11.9,78.87,stable,4
STU03297,Ishaan Kapoor,Computer Science,2,Male,19.0,67.6,stable,5
STU03298,Manav Rao,Electronics,8,Male,7.3,72.21,stable,5
STU03299,Divya Rao,Civil,7,Female,8.8,66.05,stable,5
STU03300,Priya Sharma,Civil,5,Female,5.2,67.55,stable,4
STU03301,Priya Desai,Computer Science,4,Female,8.4,72.58,stable,4
STU03302,Sai Reddy,Computer Science,2,Male,4.3,89.49,declining,5
STU03303,Sai Gupta,Civil,8,Male,19.0,73.73,improving,4
STU03304,Divya Desai,Electrical,7,Female,13.8,65.6,declining,5
STU03305,Vihaan Joshi,Electronics,7,Male,1.0,81.76,stable,4
STU03306,Meera Sharma,Civil,4,Female,4.2,81.98,stable,5
STU03307,Radhika Sharma,Information Technology,5,Female,10.9,74.48,improving,5
STU03308,Arjun Sharma,Computer Science,8,Male,16.0,81.22,declining,4
STU03309,Sneha Singh,Electronics,1,Female,14.5,93.34,declining,4
STU03310,Meera Verma,Computer Science,8,Female,27.3,55.55,stable,5
STU03311,Vihaan Pillai,Electrical,8,Male,26.6,66.52,declining,5
STU03312,Shreya Pillai,Mechanical,3,Female,7.9,74.78,stable,4
STU03313,Karthik Kumar,Electrical,7,Male,8.4,94.04,stable,4
STU03314,Aryan Singh,Mechanical,1,Male,1.9,91.08,improving,4
STU03315,Riya Gupta,Computer Science,4,Female,6.1,90.98,improving,4
STU03316,Sneha Verma,Civil,4,Female,17.3,87.92,declining,4
STU03317,Kavya Joshi,Mechanical,8,Female,6.6,87.64,stable,5
STU03318,Dev Verma,Civil,7,Male,4.1,67.39,stable,4
STU03319,Vihaan Verma,Computer Science,3,Male,4.6,76.82,stable,5
STU03320,Aryan Gupta,Civil,5,Male,0.9,74.83,improving,4
STU03321,Ishaan Sharma,Information Technology,1,Male,1.2,78.66,stable,4
STU03322,Nisha Menon,Information Technology,7,Female,20.1,49.84,stable,5
STU03323,Aryan Joshi,Information Technology,7,Male,15.1,82.54,stable,4
STU03324,Priya Kapoor,Computer Science,2,Female,8.2,61.23,declining,4
STU03325,Tanya Singh,Electronics,8,Female,20.0,77.03,stable,5
STU03326,Kavya Chatterjee,Information Technology,8,Female,15.3,86.39,stable,5
STU03327,Yash Menon,Information Technology,7,Male,23.2,91.76,stable,5
STU03328,Diya Chatterjee,Mechanical,2,Female,4.8,80.95,stable,4
STU03329,Radhika Kumar,Electrical,3,Female,6.9,61.08,improving,4
STU03330,Anika Nair,Mechanical,1,Female,18.1,75.39,stable,4
STU03331,Diya Desai,Civil,6,Female,7.9,89.31,stable,4
STU03332,Sai Gupta,Mechanical,7,Male,20.7,60.9,declining,5
STU03333,Varun Sharma,Electrical,5,Male,3.0,97.83,stable,5
STU03334,Diya Nair,Computer Science,5,Female,1.0,89.56,stable,4
STU03335,Sneha Reddy,Electronics,2,Female,15.4,70.02,stable,4
STU03336,Rohan Reddy,Electrical,8,Male,7.9,71.53,stable,5
STU03337,Ishaan Kumar,Computer Science,8,Male,4.2,65.28,declining,4
STU03338,Nikhil Pillai,Electronics,5,Male,3.7,72.36,stable,5
STU03339,Aryan Gupta,Computer Science,2,Male,16.2,92.44,stable,5
STU03340,Radhika Kumar,Computer Science,2,Female,10.6,71.67,declining,5
STU03341,Arjun Reddy,Electrical,6,Male,14.5,88.75,stable,4
STU03342,Pooja Chatterjee,Electronics,8,Female,1.8,87.16,stable,4
STU03343,Ishaan Iyer,Information Technology,3,Male,4.6,83.1,improving,5
STU03344,Arjun Verma,Information Technology,3,Male,6.0,94.15,stable,4
STU03345,Varun Kumar,Electronics,4,Male,7.3,95.14,stable,5
STU03346,Sai Patel,Electrical,2,Male,12.3,89.44,stable,5
STU03347,Dev Kapoor,Civil,8,Male,1.4,85.61,improving,5
STU03348,Rohan Singh,Civil,3,Male,27.5,88.19,stable,4
STU03349,Yash Kapoor,Electronics,1,Male,4.5,69.06,improving,5
STU03350,Meera Menon,Electrical,3,Female,1.7,81.94,improving,4
STU03351,Yash Sharma,Mechanical,2,Male,13.8,66.07,declining,5
STU03352,Karthik Verma,Civil,4,Male,9.1,71.03,declining,4
STU03353,Radhika Sharma,Electrical,5,Female,7.6,42.13,stable,4
STU03354,Aarav Reddy,Mechanical,2,Male,9.7,86.41,improving,5
STU03355,Arjun Rao,Civil,6,Male,1.1,55.31,stable,4
STU03356,Kabir Reddy,Mechanical,7,Male,4.2,69.87,stable,5
STU03357,Nikhil Kumar,Civil,5,Male,9.6,71.68,stable,5
STU03358,Radhika Rao,Computer Science,2,Female,5.0,66.04,declining,5
STU03359,Anika Patel,Computer Science,6,Female,4.8,72.78,stable,4
STU03360,Priya Patel,Computer Science,3,Female,8.0,59.88,improving,5
STU03361,Dev Reddy,Civil,5,Male,24.7,79.68,stable,5
STU03362,Rohan Reddy,Civil,3,Male,33.2,72.08,stable,4
STU03363,Kabir Singh,Electrical,1,Male,2.2,68.64,stable,4
STU03364,Dev Singh,Electrical,2,Male,6.8,52.3,improving,5
STU03365,Rohan Reddy,Computer Science,3,Male,9.5,64.8,stable,4
STU03366,Pooja Reddy,Mechanical,4,Female,10.2,91.58,declining,4
STU03367,Nikhil Joshi,Electrical,3,Male,9.2,55.03,stable,4
STU03368,Meera Patel,Civil,6,Female,15.0,79.08,improving,5
STU03369,Aditya Iyer,Computer Science,3,Male,7.7,83.26,declining,5
STU03370,Ishaan Rao,Civil,5,Male,6.1,87.11,declining,4
STU03371,Ananya Pillai,Electrical,2,Female,1.4,87.31,improving,5
STU03372,Tanya Sharma,Electronics,8,Female,28.1,63.18,improving,5
STU03373,Divya Chatterjee,Electrical,7,Female,5.8,82.53,declining,4
STU03374,Ananya Iyer,Information Technology,6,Female,24.0,45.44,improving,4
STU03375,Meera Kumar,Electrical,6,Female,6.3,92.78,stable,4
STU03376,Varun Menon,Civil,3,Male,8.0,76.31,improving,5
STU03377,Anika Sharma,Electronics,5,Female,23.4,73.62,stable,4
STU03378,Rahul Pillai,Mechanical,2,Male,18.6,83.32,declining,5
STU03379,Tanya Rao,Information Technology,4,Female,8.4,85.39,improving,4
STU03380,Isha Desai,Electronics,6,Female,8.7,45.34,declining,5
STU03381,Aarav Gupta,Mechanical,8,Male,27.6,80.08,stable,4
STU03382,Priya Chatterjee,Civil,2,Female,9.3,88.4,stable,4
STU03383,Sneha Pillai,Electrical,8,Female,25.0,72.6,improving,4
STU03384,Rahul Kumar,Electronics,4,Male,7.5,70.77,declining,5
STU03385,Tanya Nair,Civil,5,Female,7.6,71.33,improving,4
STU03386,Karthik Patel,Civil,8,Male,3.7,39.97,stable,5
STU03387,Nisha Kumar,Mechanical,4,Female,33.7,82.25,stable,5
STU03388,Nisha Desai,Electronics,6,Female,9.6,79.21,stable,5
STU03389,Karthik Rao,Electronics,7,Male,19.3,48.25,stable,4
STU03390,Priya Gupta,Computer Science,1,Female,28.2,57.61,stable,5
STU03391,Yash Iyer,Information Technology,3,Male,12.2,82.7,stable,5
STU03392,Aditya Joshi,Information Technology,2,Male,29.0,60.33,stable,5
STU03393,Arjun Desai,Computer Science,5,Male,12.7,63.87,stable,5
STU03394,Rahul Sharma,Information Technology,1,Male,10.5,69.61,stable,5
STU03395,Kavya Joshi,Information Technology,1,Female,5.8,76.03,stable,5
STU03396,Dev Pillai,Mechanical,1,Male,13.0,74.92,stable,5
STU03397,Divya Verma,Mechanical,5,Female,6.8,79.59,stable,4
STU03398,Pooja Verma,Electrical,8,Female,34.4,64.47,stable,5
STU03399,Vihaan Joshi,Electrical,4,Male,10.3,77.26,declining,5
STU03400,Sai Patel,Computer Science,3,Male,12.4,81.73,stable,4
STU03401,Divya Verma,Electrical,3,Female,4.8,68.17,stable,4
STU03402,Karthik Chatterjee,Electronics,8,Male,7.6,84.93,improving,5
STU03403,Sneha Kumar,Civil,5,Female,16.6,87.05,stable,4
STU03404,Sai Pillai,Mechanical,4,Male,12.5,78.36,declining,4
STU03405,Aarav Pillai,Information Technology,4,Male,0.9,96.24,declining,5
STU03406,Divya Chatterjee,Electrical,3,Female,12.6,75.5,improving,4
STU03407,Riya Kumar,Electrical,1,Female,14.4,46.4,stable,4
STU03408,Ishaan Gupta,Computer Science,1,Male,16.2,92.58,stable,4
STU03409,Yash Kumar,Mechanical,7,Male,4.6,76.81,stable,4
STU03410,Pooja Verma,Computer Science,7,Female,9.4,84.8,declining,4
STU03411,Shreya Patel,Electrical,4,Female,6.6,79.27,stable,5
STU03412,Manav Iyer,Information Technology,1,Male,26.5,82.52,declining,5
STU03413,Karthik Kumar,Electrical,8,Male,18.4,77.26,stable,5
STU03414,Karthik Sharma,Computer Science,8,Male,21.3,64.32,stable,4
STU03415,Sai Gupta,Mechanical,6,Male,8.3,74.42,declining,5
STU03416,Anika Nair,Electrical,4,Female,2.5,99.21,stable,5
STU03417,Riya Singh,Information Technology,8,Female,7.2,84.44,stable,4
STU03418,Vihaan Kapoor,Mechanical,8,Male,3.3,94.85,stable,5
STU03419,Pooja Sharma,Information Technology,6,Female,4.2,89.4,stable,4
STU03420,Vihaan Chatterjee,Computer Science,6,Male,4.1,90.23,stable,5
STU03421,Kabir Chatterjee,Civil,8,Male,4.1,92.4,declining,5
STU03422,Sai Reddy,Electrical,2,Male,22.2,84.18,stable,5
STU03423,Isha Patel,Electronics,4,Female,17.8,91.2,declining,5
STU03424,Diya Menon,Electrical,5,Female,6.4,69.45,declining,5
STU03425,Meera Iyer,Computer Science,5,Female,12.0,57.75,declining,5
STU03426,Meera Kumar,Electrical,4,Female,3.3,86.31,improving,5
STU03427,Neha Verma,Civil,5,Female,9.2,55.61,declining,4
STU03428,Dev Pillai,Electronics,4,Male,25.0,69.72,improving,4
STU03429,Pooja Pillai,Civil,8,Female,12.9,81.49,declining,4
STU03430,Riya Chatterjee,Computer Science,7,Female,11.4,80.07,declining,5
STU03431,Pooja Singh,Mechanical,4,Female,15.3,80.66,improving,5
STU03432,Rohan Kumar,Electrical,7,Male,17.3,55.3,improving,5
STU03433,Yash Desai,Electrical,7,Male,12.6,65.99,stable,5
STU03434,Sneha Nair,Electrical,8,Female,5.4,76.76,stable,5
STU03435,Varun Verma,Electronics,5,Male,8.1,94.33,stable,4
STU03436,Rohan Kumar,Computer Science,1,Male,12.4,49.91,improving,5
STU03437,Manav Reddy,Information Technology,8,Male,15.7,92.4,stable,5
STU03438,Sneha Reddy,Electronics,2,Female,11.7,51.37,stable,5
STU03439,Sai Sharma,Information Technology,3,Male,6.7,87.18,stable,5
STU03440,Nikhil Singh,Civil,7,Male,18.8,80.95,declining,4
STU03441,Ishaan Gupta,Mechanical,4,Male,7.7,60.02,declining,4
STU03442,Aryan Nair,Electrical,3,Male,6.0,63.17,declining,4
STU03443,Aarav Sharma,Mechanical,1,Male,2.7,92.55,improving,5
STU03444,Yash Reddy,Electrical,5,Male,22.3,51.39,stable,5
STU03445,Vihaan Pillai,Information Technology,2,Male,14.2,77.24,improving,5
STU03446,Priya Reddy,Electrical,6,Female,38.6,83.38,improving,5
STU03447,Aarav Patel,Information Technology,1,Male,38.9,85.47,declining,4
STU03448,Pooja Kapoor,Civil,4,Female,10.6,76.73,improving,4
STU03449,Isha Reddy,Civil,2,Female,12.3,79.6,declining,4
STU03450,Manav Chatterjee,Electronics,8,Male,4.2,61.99,stable,4
STU03451,Ananya Joshi,Electronics,4,Female,10.4,77.85,declining,5
STU03452,Dev Kumar,Mechanical,7,Male,9.5,93.64,stable,5
STU03453,Neha Sharma,Mechanical,1,Female,11.1,56.76,declining,4
STU03454,Ananya Sharma,Mechanical,4,Female,14.1,82.11,declining,5
STU03455,Priya Desai,Civil,8,Female,8.3,83.67,stable,5
STU03456,Neha Kapoor,Computer Science,8,Female,42.7,58.32,stable,4
STU03457,Kabir Desai,Mechanical,8,Male,2.3,63.39,stable,5
STU03458,Arjun Pillai,Electrical,5,Male,16.9,88.71,declining,5
STU03459,Aarav Sharma,Electronics,3,Male,16.9,85.31,improving,5
STU03460,Vihaan Kapoor,Electronics,5,Male,25.1,80.59,stable,5
STU03461,Kabir Rao,Electronics,6,Male,38.5,82.6,improving,5
STU03462,Sai Kapoor,Computer Science,1,Male,18.2,74.48,stable,5
STU03463,Ishaan Sharma,Computer Science,3,Male,3.3,56.27,stable,4
STU03464,Aditya Gupta,Mechanical,2,Male,21.1,89.63,declining,4
STU03465,Varun Kapoor,Civil,4,Male,34.2,71.75,improving,4
STU03466,Diya Kapoor,Electrical,7,Female,16.6,80.17,stable,5
STU03467,Diya Singh,Electronics,8,Female,10.2,49.1,stable,5
STU03468,Aditya Gupta,Civil,3,Male,16.5,56.49,stable,5
STU03469,Sai Gupta,Civil,3,Male,10.4,67.72,stable,4
STU03470,Aryan Desai,Electrical,4,Male,8.6,83.14,stable,5
STU03471,Divya Rao,Computer Science,1,Female,16.7,71.26,improving,5
STU03472,Tanya Rao,Electrical,8,Female,2.5,64.95,stable,4
STU03473,Aryan Kumar,Civil,2,Male,2.5,62.52,declining,5
STU03474,Sneha Menon,Information Technology,7,Female,15.1,84.93,improving,5
STU03475,Riya Kumar,Computer Science,5,Female,23.4,76.5,declining,4
STU03476,Pooja Menon,Information Technology,4,Female,3.4,90.84,stable,5
STU03477,Shreya Chatterjee,Computer Science,8,Female,16.1,77.34,stable,5
